date,precip
1951-JAN,237.83333333333331
1951-FEB,30.32
1951-MAR,12.166666666666666
1951-APR,234.83333333333331
1951-MAY,0.2
1951-JUN,0.0
1951-JUL,214.0
1951-AUG,494.0
1951-SEP,62.0
1951-OCT,199.0
1951-NOV,118.0
1951-DEC,160.0
1952-JAN,68.0
1952-FEB,12.0
1952-MAR,274.0
1952-APR,172.0
1952-MAY,0.0
1952-JUN,68.0
1952-JUL,190.0
1952-AUG,232.0
1952-SEP,88.0
1952-OCT,0.0
1952-NOV,236.0
1952-DEC,36.0
1953-JAN,0.6666666666666666
1953-FEB,144.0
1953-MAR,66.0
1953-APR,28.0
1953-MAY,18.0
1953-JUN,24.0
1953-JUL,448.0
1953-AUG,146.0
1953-SEP,0.0
1953-OCT,2.0
1953-NOV,12.0
1953-DEC,14.0
1954-JAN,90.0
1954-FEB,46.0
1954-MAR,198.0
1954-APR,0.0
1954-MAY,36.0
1954-JUN,58.0
1954-JUL,322.0
1954-AUG,326.0
1954-SEP,150.0
1954-OCT,56.0
1954-NOV,0.0
1954-DEC,20.0
1955-JAN,207.0
1955-FEB,45.0
1955-MAR,1.1111111111111112
1955-APR,0.0
1955-MAY,0.0
1955-JUN,0.0
1955-JUL,454.55555555555554
1955-AUG,708.1481481481482
1955-SEP,17.48148148148148
1955-OCT,81.88888888888889
1955-NOV,0.0
1955-DEC,26.192307692307693
